group,neuron_count,hidden_neurons,max_edges,seeds,final_mean_best_fitness,final_std_best_fitness,final_mean_selection_best_fitness,final_mean_active_synapses,final_active_edge_utilization,final_fitness_per_active_synapse,final_mean_hidden_edge_fraction,final_mean_direct_sensor_motor_fraction,threshold_success_rate,mean_generation_to_threshold
active_edge_penalty,16,4,128,3,24.666666666666668,2.081665999466133,15.776666959126791,61.13996505737305,0.47765597701072693,0.2726200176230076,0.4260959525903066,0.17307332158088684,0.3333333333333333,81.0
active_edge_penalty,32,20,256,3,23.666666666666668,0.5773502691896258,14.303333282470703,133.01115926106772,0.5195748408635458,0.12285748795190188,0.8504610061645508,0.054621849209070206,0.0,
active_edge_penalty,64,52,512,3,23.666666666666668,1.1547005383792515,15.77500025431315,274.0152587890625,0.5351860523223877,0.07294682811639085,0.9549922744433085,0.01983256700138251,0.3333333333333333,160.0
low_ltw_pruning,16,4,128,3,23.666666666666668,0.5773502691896258,18.0,49.461265563964844,0.38641613721847534,0.3640077020488848,0.42379557092984516,0.18580075601736704,0.0,
low_ltw_pruning,32,20,256,3,26.0,1.0,18.666666666666668,98.00186411539714,0.3828197817007701,0.19050654346622772,0.83861243724823,0.06181597958008448,1.0,99.33333333333333
low_ltw_pruning,64,52,512,3,24.666666666666668,1.5275252316519468,19.0,194.10682678222656,0.37911489605903625,0.09789680695278162,0.9543584187825521,0.021724080046017964,0.6666666666666666,109.0
scheduled_sprouting,16,4,128,3,24.0,0.0,20.0,82.21019744873047,0.6422671675682068,0.2432400309859729,0.43406609694163006,0.16823138296604156,0.0,
scheduled_sprouting,32,20,256,3,24.666666666666668,2.081665999466133,18.0,111.31313069661458,0.4348169167836507,0.1617834544408945,0.8437497417132059,0.058815607180198036,0.3333333333333333,172.0
scheduled_sprouting,64,52,512,3,23.333333333333332,1.5275252316519468,19.0,134.13363138834634,0.26197974880536395,0.14170878912746668,0.9454531669616699,0.02899843578537305,0.3333333333333333,164.0
