group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
active_edge_penalty,16,4,128,42,1,7.0,7.0,6.880000114440918,-0.3953999876976013,-0.5153998732566833,9.165999412536621,0.07160937041044235,0.7636919538120288,0.541700005531311,0.04886617138981819,0.9060204029083252,12042,382,0,40000
active_edge_penalty,16,4,128,42,2,11.0,11.0,10.880000114440918,0.7549999952316284,0.6175100207328796,10.15839958190918,0.07936249673366547,1.0828477371169376,1.0273000001907349,0.08596976101398468,0.8374755382537842,12077,483,0,44995
active_edge_penalty,16,4,128,42,3,12.0,12.0,11.819999694824219,0.3254999816417694,0.1731240153312683,11.157599449157715,0.08716874569654465,1.0755001606466414,1.4962999820709229,0.11652567982673645,0.7797150015830994,11773,499,0,50151
active_edge_penalty,16,4,128,42,4,11.0,12.0,10.880000114440918,-0.0015999999595806003,-0.1689639836549759,11.988199234008789,0.09365780651569366,0.9175690014222144,1.890299916267395,0.1395450234413147,0.7367925047874451,11799,503,0,54293
active_edge_penalty,16,4,128,42,5,13.0,13.0,12.850000381469727,-0.17549999058246613,-0.3553229868412018,12.79539966583252,0.09996405988931656,1.0159901479837181,2.287899971008301,0.16138304769992828,0.6954367756843567,11574,548,0,58464
active_edge_penalty,16,4,128,42,6,13.0,13.0,12.805000305175781,0.08819999545812607,-0.10373099148273468,13.643399238586426,0.10658905655145645,0.952841720209524,2.7000999450683594,0.18030864000320435,0.6595895290374756,11751,609,0,62646
active_edge_penalty,16,4,128,42,7,15.0,15.0,14.805000305175781,-0.21050000190734863,-0.4151509702205658,14.371099472045898,0.11227421462535858,1.0437614762306402,3.05079984664917,0.19552849233150482,0.6312838196754456,11515,660,0,66428
active_edge_penalty,16,4,128,42,8,13.0,15.0,12.835000038146973,-1.0313999652862549,-1.2469663619995117,15.1545991897583,0.11839530616998672,0.8578253926230915,3.437299966812134,0.21120233833789825,0.6012425422668457,11307,689,0,70464
active_edge_penalty,16,4,128,42,9,14.0,15.0,13.774999618530273,0.34950000047683716,0.1221810057759285,16.025699615478516,0.1252007782459259,0.873596806124958,3.832399845123291,0.2233791947364807,0.5774218440055847,11198,721,0,74890
active_edge_penalty,16,4,128,42,10,16.0,16.0,15.789999961853027,0.2595999836921692,0.019214503467082977,16.78489875793457,0.13113202154636383,0.9532378020711306,4.188899993896484,0.2339005321264267,0.556288480758667,11149,768,0,78734
active_edge_penalty,16,4,128,42,11,18.0,18.0,17.760000228881836,-0.6162999868392944,-0.8680734038352966,17.642900466918945,0.13783515989780426,1.0202404096622677,4.5904998779296875,0.24543197453022003,0.5347341299057007,11427,834,0,82918
active_edge_penalty,16,4,128,42,12,13.0,18.0,12.835000038146973,0.14839999377727509,-0.11624348908662796,18.239099502563477,0.14249296486377716,0.7127544864905677,4.848799705505371,0.2518429458141327,0.5200914144515991,11033,820,0,86089
active_edge_penalty,16,4,128,42,13,15.0,18.0,14.71500015258789,-0.5163999795913696,-0.7899864912033081,19.02669906616211,0.14864608645439148,0.7883658614581569,5.229599952697754,0.26292839646339417,0.49967947602272034,10872,891,0,90143
active_edge_penalty,16,4,128,42,14,17.0,18.0,16.610000610351562,0.04079999774694443,-0.24460047483444214,19.6830997467041,0.1537742167711258,0.863685101369596,5.53249979019165,0.270522803068161,0.4841768443584442,10878,965,0,93459
active_edge_penalty,16,4,128,42,15,17.0,18.0,16.790000915527344,0.4324999749660492,0.13725349307060242,20.54170036315918,0.1604820340871811,0.8275848493286809,5.922199726104736,0.27748265862464905,0.46812450885772705,10833,1008,0,97796
