topology_preset,requested_active_edges,seeded_active_edges,edge_pool_capacity,active_edge_utilization,adjacency_json,resolved_adjacency_json,adjacency_sha256,population_size,steps,seconds,ticks_per_second,agent_steps_per_second,mean_active_synapses,device,dtype,torch_compile_requested,torch_compile_active,compile_error,tick_mode,cuda_memory_allocated_mb,cuda_max_memory_allocated_mb,accelerator_backend
champion,,86,128,0.671875,gen5_outputs/champion/champion_sparse_adjacency.json,gen5_outputs/champion/champion_sparse_adjacency.json,de4cdb8f715389f8206e025435856cd2b4a55d8a7688b28b9cc3eabd5f3d904a,1000,240,0.14428217300019242,1663.4071625721906,1663407.1625721906,86.00000762939453,cuda,torch.float32,True,True,,tensor_hot_path_no_epoch_control,4.6162109375,8.84765625,cuda
champion,,86,128,0.671875,gen5_outputs/champion/champion_sparse_adjacency.json,gen5_outputs/champion/champion_sparse_adjacency.json,de4cdb8f715389f8206e025435856cd2b4a55d8a7688b28b9cc3eabd5f3d904a,10000,240,0.11277248299984421,2128.1787331075398,21281787.331075396,86.0,cuda,torch.float32,True,True,,tensor_hot_path_no_epoch_control,46.59375,53.01611328125,cuda
champion,,86,128,0.671875,gen5_outputs/champion/champion_sparse_adjacency.json,gen5_outputs/champion/champion_sparse_adjacency.json,de4cdb8f715389f8206e025435856cd2b4a55d8a7688b28b9cc3eabd5f3d904a,50000,240,0.3471636290000788,691.3166586351865,34565832.93175933,86.0,cuda,torch.float32,True,True,,tensor_hot_path_no_epoch_control,230.603515625,246.8515625,cuda
champion,,86,128,0.671875,gen5_outputs/champion/champion_sparse_adjacency.json,gen5_outputs/champion/champion_sparse_adjacency.json,de4cdb8f715389f8206e025435856cd2b4a55d8a7688b28b9cc3eabd5f3d904a,100000,240,0.6789519310000287,353.4859966397089,35348599.66397089,86.0,cuda,torch.float32,True,True,,tensor_hot_path_no_epoch_control,462.23291015625,488.19482421875,cuda
