world,group,neuron_count,hidden_neurons,max_edges,seeds,final_mean_best_fitness,final_std_best_fitness,final_mean_selection_best_fitness,final_mean_active_synapses,final_active_edge_utilization,final_fitness_per_active_synapse,final_mean_hidden_edge_fraction,final_mean_direct_sensor_motor_fraction,threshold_success_rate,mean_generation_to_threshold
delayed_reward,gentle_ltw_scheduled,32,20,256,3,24.666666666666668,1.5275252316519468,16.0,78.13206481933594,0.305203378200531,0.20476474905525724,0.8166735768318176,0.08224482337633769,0.6666666666666666,101.0
delayed_reward,low_ltw_pruning,32,20,256,3,24.666666666666668,1.1547005383792515,16.666666666666668,98.45456441243489,0.3845881422360738,0.16930303794197912,0.835029403368632,0.06306519110997517,0.3333333333333333,70.0
