world,group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
delayed_reward,low_ltw_pruning,32,20,256,43,7,15.0,15.0,15.0,0.6680999994277954,0.6680999994277954,23.25589942932129,0.09084335714578629,0.6449976293364873,13.428499221801758,0.549329400062561,0.3845440447330475,23558,4107,2999,106554
delayed_reward,low_ltw_pruning,32,20,256,43,8,14.0,15.0,14.0,-0.6500999927520752,-0.6500999927520752,25.238800048828125,0.09858906269073486,0.5547014902814305,15.202099800109863,0.5792903304100037,0.3529931902885437,23245,4485,3326,116814
delayed_reward,low_ltw_pruning,32,20,256,43,9,11.0,15.0,11.0,-1.177799940109253,-1.177799940109253,27.12139892578125,0.10594296455383301,0.405583798612377,16.87579917907715,0.6026809811592102,0.32711073756217957,23051,4873,3652,126518
delayed_reward,low_ltw_pruning,32,20,256,43,10,17.0,17.0,17.0,-1.1532999277114868,-1.1532999277114868,28.939199447631836,0.11304374784231186,0.5874385029469483,18.48509979248047,0.6220663189888,0.305894672870636,23050,5336,4075,135839
delayed_reward,low_ltw_pruning,32,20,256,43,11,14.0,17.0,14.0,-0.9378999471664429,-0.9378999471664429,30.76999855041504,0.12019530683755875,0.4549886467190348,20.11400032043457,0.6397292017936707,0.2861897647380829,22898,5886,4443,145344
delayed_reward,low_ltw_pruning,32,20,256,43,12,15.0,17.0,15.0,-0.42010000348091125,-0.42010000348091125,32.44350051879883,0.12673242390155792,0.462342218322234,21.58930015563965,0.6534084677696228,0.27033573389053345,22664,6199,4718,153985
delayed_reward,low_ltw_pruning,32,20,256,43,13,15.0,17.0,15.0,-0.8346999883651733,-0.8346999883651733,34.04929733276367,0.1330050677061081,0.4405377254456986,23.01019859313965,0.6651720404624939,0.2571675181388855,22765,6400,4833,162064
delayed_reward,low_ltw_pruning,32,20,256,43,14,14.0,17.0,14.0,-0.40209999680519104,-0.40209999680519104,35.49639892578125,0.138657808303833,0.39440620523992687,24.312000274658203,0.6755598187446594,0.24566034972667694,22416,6822,5193,169685
delayed_reward,low_ltw_pruning,32,20,256,43,15,17.0,17.0,17.0,0.06109999865293503,0.06109999865293503,36.936500549316406,0.1442832052707672,0.46024934000724177,25.58449935913086,0.6842046976089478,0.2358715981245041,21967,7268,5497,177333
delayed_reward,low_ltw_pruning,32,20,256,43,16,18.0,18.0,18.0,-0.7809999585151672,-0.7809999585151672,38.42679977416992,0.15010468661785126,0.46842308247847914,26.929800033569336,0.6932870149612427,0.22634528577327728,22215,7673,5864,184863
delayed_reward,low_ltw_pruning,32,20,256,43,17,14.0,18.0,14.0,0.020099999383091927,0.020099999383091927,39.9130973815918,0.15591053664684296,0.350762053522233,28.252099990844727,0.7009382843971252,0.21735341846942902,21814,7807,5954,192562
delayed_reward,low_ltw_pruning,32,20,256,43,18,16.0,18.0,16.0,-0.746999979019165,-0.746999979019165,41.31660079956055,0.1613929718732834,0.3872535419266674,29.508399963378906,0.7078239917755127,0.2095177173614502,21821,8189,6196,199767
delayed_reward,low_ltw_pruning,32,20,256,43,19,17.0,18.0,17.0,-1.1022000312805176,-1.1022000312805176,42.56959915161133,0.16628749668598175,0.39934602013645043,30.61520004272461,0.7134471535682678,0.20286086201667786,21931,8501,6444,206133
delayed_reward,low_ltw_pruning,32,20,256,43,20,17.0,18.0,17.0,-0.7967000007629395,-0.7967000007629395,43.833900451660156,0.17122617363929749,0.3878276818816872,31.746599197387695,0.7188044786453247,0.19699794054031372,21561,8636,6612,212707
delayed_reward,low_ltw_pruning,32,20,256,43,21,18.0,18.0,18.0,-0.38920000195503235,-0.38920000195503235,44.99440002441406,0.17575937509536743,0.4000497837560487,32.797000885009766,0.7238142490386963,0.1915171891450882,21686,8988,6874,218623
delayed_reward,low_ltw_pruning,32,20,256,43,22,17.0,18.0,17.0,-0.9317999482154846,-0.9317999482154846,46.1963996887207,0.18045468628406525,0.36799404530545515,33.8567008972168,0.7282894253730774,0.18600644171237946,21189,9109,6948,224942
delayed_reward,low_ltw_pruning,32,20,256,43,23,17.0,18.0,17.0,0.3741999864578247,0.3741999864578247,47.46229934692383,0.1853996068239212,0.35817902280163805,35.00959777832031,0.7335177063941956,0.1810472160577774,21208,9503,7211,231459
delayed_reward,low_ltw_pruning,32,20,256,43,24,17.0,18.0,17.0,-0.2590999901294708,-0.2590999901294708,48.479000091552734,0.18937109410762787,0.350667298580735,35.883399963378906,0.736172616481781,0.17703531682491302,21129,9929,7616,236795
delayed_reward,low_ltw_pruning,32,20,256,43,25,18.0,18.0,18.0,-0.21549999713897705,-0.21549999713897705,49.53329849243164,0.1934894472360611,0.3633919110545461,36.854000091552734,0.7403773665428162,0.17311570048332214,20967,9972,7695,242169
delayed_reward,low_ltw_pruning,32,20,256,43,26,17.0,18.0,17.0,-0.6863999962806702,-0.6863999962806702,50.70779800415039,0.19807733595371246,0.3352541555562828,37.93629837036133,0.7447602152824402,0.1681133508682251,20948,10082,7697,248106
delayed_reward,low_ltw_pruning,32,20,256,43,27,19.0,19.0,19.0,0.05419999733567238,0.05419999733567238,51.86520004272461,0.202598437666893,0.36633426621990295,38.986297607421875,0.7486789226531982,0.1639416515827179,20849,10411,7859,254107
delayed_reward,low_ltw_pruning,32,20,256,43,28,21.0,21.0,21.0,-0.02969999983906746,-0.02969999983906746,52.813697814941406,0.20630350708961487,0.3976241177730777,39.821800231933594,0.7510924339294434,0.16128528118133545,20565,10632,8111,259102
delayed_reward,low_ltw_pruning,32,20,256,43,29,19.0,21.0,19.0,-0.5177000164985657,-0.5177000164985657,53.97979736328125,0.21085858345031738,0.35198353695422346,40.87409973144531,0.754425048828125,0.15744000673294067,20626,10696,8167,264934
delayed_reward,low_ltw_pruning,32,20,256,43,30,17.0,21.0,17.0,-0.16110000014305115,-0.16110000014305115,55.010799407958984,0.21488593518733978,0.30903023011769637,41.755897521972656,0.7564458847045898,0.15487326681613922,20432,10824,8216,270250
delayed_reward,low_ltw_pruning,32,20,256,43,31,18.0,21.0,18.0,-0.4236999750137329,-0.4236999750137329,55.87519836425781,0.21826249361038208,0.3221465073404414,42.56100082397461,0.7591863870620728,0.1518993079662323,20157,11145,8451,274870
delayed_reward,low_ltw_pruning,32,20,256,43,32,18.0,21.0,18.0,-0.025999998673796654,-0.025999998673796654,56.87689971923828,0.22217538952827454,0.3164729457627523,43.46229934692383,0.7617617249488831,0.1490408480167389,20213,11116,8479,279836
delayed_reward,low_ltw_pruning,32,20,256,43,33,18.0,21.0,18.0,-0.4827999770641327,-0.4827999770641327,57.628299713134766,0.22511054575443268,0.3123465396272554,44.157798767089844,0.7640231251716614,0.1468750685453415,20006,11493,8786,283885
delayed_reward,low_ltw_pruning,32,20,256,43,34,16.0,21.0,16.0,-0.6132999658584595,-0.6132999658584595,58.52499771118164,0.22861327230930328,0.2733874519561592,44.98579788208008,0.7665227055549622,0.14394445717334747,19826,11816,9021,288620
delayed_reward,low_ltw_pruning,32,20,256,43,35,16.0,21.0,16.0,-0.2078000009059906,-0.2078000009059906,59.28529739379883,0.23158319294452667,0.2698814158546092,45.66959762573242,0.7682546973228455,0.1420113444328308,19987,11624,8786,292245
delayed_reward,low_ltw_pruning,32,20,256,43,36,18.0,21.0,18.0,-1.0144000053405762,-1.0144000053405762,60.1802978515625,0.23507928848266602,0.29910121156923875,46.50629806518555,0.770828902721405,0.13875551521778107,19978,11915,9041,296870
delayed_reward,low_ltw_pruning,32,20,256,43,37,16.0,21.0,16.0,-0.20089998841285706,-0.20089998841285706,61.03489685058594,0.23841756582260132,0.262145114116735,47.28479766845703,0.7729389071464539,0.13675467669963837,19721,11966,9092,301297
delayed_reward,low_ltw_pruning,32,20,256,43,38,17.0,21.0,17.0,-0.27219998836517334,-0.27219998836517334,61.7692985534668,0.24128632247447968,0.275217630734223,47.95100021362305,0.7745677828788757,0.1344365030527115,19759,12162,9215,305048
delayed_reward,low_ltw_pruning,32,20,256,43,39,17.0,21.0,17.0,-0.32409998774528503,-0.32409998774528503,62.49009704589844,0.24410194158554077,0.27204310448603797,48.624698638916016,0.7764844298362732,0.13301576673984528,19499,12438,9404,308920
delayed_reward,low_ltw_pruning,32,20,256,43,40,18.0,21.0,18.0,-0.8430999517440796,-0.8430999517440796,63.30229949951172,0.24727460741996765,0.2843498599942462,49.326900482177734,0.7776081562042236,0.1317072957754135,19542,12477,9374,312979
delayed_reward,low_ltw_pruning,32,20,256,43,41,18.0,21.0,18.0,-0.28519999980926514,-0.28519999980926514,63.97709655761719,0.24991053342819214,0.28135068592538215,49.895999908447266,0.7782995700836182,0.1306138038635254,19390,12521,9415,316451
delayed_reward,low_ltw_pruning,32,20,256,43,42,16.0,21.0,16.0,-0.8624999523162842,-0.8624999523162842,64.73390197753906,0.25286680459976196,0.24716569697206842,50.58720016479492,0.7799814939498901,0.1286132037639618,19313,12548,9552,320287
delayed_reward,low_ltw_pruning,32,20,256,43,43,19.0,21.0,19.0,-0.3991999924182892,-0.3991999924182892,65.34210205078125,0.25524258613586426,0.29077729983700196,51.11069869995117,0.7807836532592773,0.1273256242275238,19310,12539,9529,323325
delayed_reward,low_ltw_pruning,32,20,256,43,44,19.0,21.0,19.0,-0.45399999618530273,-0.45399999618530273,65.97579956054688,0.25771796703338623,0.2879843840704567,51.677799224853516,0.7819111347198486,0.12578430771827698,19418,12868,9720,326604
delayed_reward,low_ltw_pruning,32,20,256,43,45,17.0,21.0,17.0,0.346699982881546,0.346699982881546,66.74839782714844,0.2607359290122986,0.2546877611058647,52.3765983581543,0.7833914756774902,0.12429066747426987,19369,12795,9570,330455
delayed_reward,low_ltw_pruning,32,20,256,43,46,17.0,21.0,17.0,-0.31929999589920044,-0.31929999589920044,67.32339477539062,0.26298201084136963,0.2525125189648662,52.88999938964844,0.7844237685203552,0.12297321110963821,19170,12916,9649,333490
delayed_reward,low_ltw_pruning,32,20,256,43,47,19.0,21.0,19.0,-0.058799996972084045,-0.058799996972084045,67.7970962524414,0.26483240723609924,0.28024799069939227,53.29969787597656,0.7850185632705688,0.12221384048461914,19166,13089,9841,335947
delayed_reward,low_ltw_pruning,32,20,256,43,48,16.0,21.0,16.0,0.11869999766349792,0.11869999766349792,68.37110137939453,0.2670746147632599,0.23401699953925315,53.82279968261719,0.7860332727432251,0.1210789754986763,19215,13130,9815,338813
delayed_reward,low_ltw_pruning,32,20,256,43,49,16.0,21.0,16.0,-0.5144999623298645,-0.5144999623298645,68.8949966430664,0.26912108063697815,0.2322374741215731,54.27439880371094,0.7866697907447815,0.11959405243396759,18828,13328,9941,341725
delayed_reward,low_ltw_pruning,32,20,256,43,50,17.0,21.0,17.0,-0.156700000166893,-0.156700000166893,69.47059631347656,0.2713695168495178,0.24470784622734237,54.757598876953125,0.7871571779251099,0.11848276108503342,19130,13316,9958,344446
delayed_reward,low_ltw_pruning,32,20,256,43,51,19.0,21.0,19.0,-0.10119999945163727,-0.10119999945163727,69.97899627685547,0.2733554542064667,0.27151003888125175,55.241600036621094,0.788387656211853,0.11708541214466095,18909,13349,9947,347115
delayed_reward,low_ltw_pruning,32,20,256,43,52,16.0,21.0,16.0,-0.8901000022888184,-0.8901000022888184,70.5490951538086,0.2755824029445648,0.22679241973433362,55.80249786376953,0.7899643182754517,0.11534450203180313,19029,13644,10210,350053
delayed_reward,low_ltw_pruning,32,20,256,43,53,18.0,21.0,18.0,-0.12359999865293503,-0.12359999865293503,71.03710174560547,0.27748867869377136,0.2533887160045001,56.25529861450195,0.7909621596336365,0.11409864574670792,18784,13627,10163,352607
delayed_reward,low_ltw_pruning,32,20,256,43,54,19.0,21.0,19.0,0.16779999434947968,0.16779999434947968,71.46080017089844,0.279143750667572,0.26588003429238855,56.62089920043945,0.7913913726806641,0.1136007159948349,18716,13686,10253,354789
delayed_reward,low_ltw_pruning,32,20,256,43,55,18.0,21.0,18.0,-0.3912999927997589,-0.3912999927997589,71.96549987792969,0.28111523389816284,0.25011984951861943,57.05209732055664,0.7918418049812317,0.11286808550357819,18683,13584,10142,357278
delayed_reward,low_ltw_pruning,32,20,256,43,56,17.0,21.0,17.0,-0.9172999858856201,-0.9172999858856201,72.64319610595703,0.28376248478889465,0.23402054027474065,57.68229675292969,0.7931151986122131,0.11171755194664001,18851,13851,10331,360716
delayed_reward,low_ltw_pruning,32,20,256,43,57,17.0,21.0,17.0,-0.3667999804019928,-0.3667999804019928,73.15149688720703,0.28574803471565247,0.2323944242209077,58.181400299072266,0.7944914698600769,0.11029596626758575,18601,13754,10260,363334
delayed_reward,low_ltw_pruning,32,20,256,43,58,18.0,21.0,18.0,-0.5917999744415283,-0.5917999744415283,73.52449798583984,0.2872050702571869,0.2448163604390286,58.53949737548828,0.7953861951828003,0.10935085266828537,18321,13736,10247,365330
delayed_reward,low_ltw_pruning,32,20,256,43,59,20.0,21.0,20.0,-0.17299999296665192,-0.17299999296665192,74.07859802246094,0.28936952352523804,0.26998351121515446,59.0364990234375,0.7962062358856201,0.10835310071706772,18646,13888,10257,368014
delayed_reward,low_ltw_pruning,32,20,256,43,60,20.0,21.0,20.0,-0.5381999611854553,-0.5381999611854553,74.51110076904297,0.2910589873790741,0.26841638082884656,59.48699951171875,0.7977293729782104,0.10731533169746399,18491,14036,10421,370328
delayed_reward,low_ltw_pruning,32,20,256,43,61,19.0,21.0,19.0,-0.4169999957084656,-0.4169999957084656,74.95719909667969,0.29280155897140503,0.2534779878246762,59.941200256347656,0.7989823222160339,0.10577531158924103,18567,13919,10409,372462
delayed_reward,low_ltw_pruning,32,20,256,43,62,18.0,21.0,18.0,-0.3644999861717224,-0.3644999861717224,75.36080169677734,0.2943781316280365,0.2388509622339877,60.23929977416992,0.7986095547676086,0.10560216754674911,18535,14081,10394,374577
delayed_reward,low_ltw_pruning,32,20,256,43,63,17.0,21.0,17.0,0.27570000290870667,0.27570000290870667,75.8572006225586,0.2963171899318695,0.22410529073682295,60.6697998046875,0.7990731000900269,0.10475514829158783,18504,13882,10330,376975
delayed_reward,low_ltw_pruning,32,20,256,43,64,20.0,21.0,20.0,-0.05289999768137932,-0.05289999768137932,76.19979858398438,0.29765546321868896,0.26246788537054727,60.966400146484375,0.7993314862251282,0.10423518717288971,18358,14252,10569,378946
delayed_reward,low_ltw_pruning,32,20,256,43,65,17.0,21.0,17.0,-0.15410000085830688,-0.15410000085830688,76.5468978881836,0.29901131987571716,0.22208607362290325,61.334999084472656,0.8005058169364929,0.10328544676303864,18384,14331,10604,380708
delayed_reward,low_ltw_pruning,32,20,256,43,66,17.0,21.0,17.0,-0.20969998836517334,-0.20969998836517334,76.8864974975586,0.30033788084983826,0.2211051426882829,61.658199310302734,0.8011344075202942,0.10262331366539001,18232,14119,10419,382376
delayed_reward,low_ltw_pruning,32,20,256,43,67,19.0,21.0,19.0,0.03879999741911888,0.03879999741911888,77.30379486083984,0.30196794867515564,0.2457835353905106,62.04229736328125,0.8018457889556885,0.10186504572629929,18423,14439,10577,384527
delayed_reward,low_ltw_pruning,32,20,256,43,68,20.0,21.0,20.0,-0.43869999051094055,-0.43869999051094055,77.81430053710938,0.3039621114730835,0.25702216510269943,62.50339889526367,0.8024889230728149,0.10093061625957489,18265,14408,10650,387143
delayed_reward,low_ltw_pruning,32,20,256,43,69,20.0,21.0,20.0,-0.1623999923467636,-0.1623999923467636,78.12699890136719,0.3051835894584656,0.2559934501675836,62.76839828491211,0.8026682734489441,0.10018988698720932,18156,14418,10611,388766
delayed_reward,low_ltw_pruning,32,20,256,43,70,17.0,21.0,17.0,-0.13979999721050262,-0.13979999721050262,78.4009017944336,0.3062535226345062,0.21683424056235776,63.029998779296875,0.8033056259155273,0.09939535707235336,17976,14473,10691,390253
delayed_reward,low_ltw_pruning,32,20,256,43,71,17.0,21.0,17.0,-0.2839999794960022,-0.2839999794960022,78.65349578857422,0.30724021792411804,0.21613788210630994,63.28519821166992,0.803894579410553,0.09911441057920456,17880,14555,10630,391605
delayed_reward,low_ltw_pruning,32,20,256,43,72,20.0,21.0,20.0,0.17989999055862427,0.17989999055862427,79.19879913330078,0.3093703091144562,0.25252908148692604,63.757198333740234,0.80433189868927,0.09884782135486603,18146,14470,10585,394156
delayed_reward,low_ltw_pruning,32,20,256,43,73,18.0,21.0,18.0,-0.016899999231100082,-0.016899999231100082,79.52389526367188,0.31064021587371826,0.2263470613495308,64.07789611816406,0.8050585985183716,0.09829771518707275,18015,14498,10690,395861
delayed_reward,low_ltw_pruning,32,20,256,43,74,19.0,21.0,19.0,-0.12969999015331268,-0.12969999015331268,79.78489685058594,0.3116597533226013,0.238140309131207,64.31430053710938,0.8053715825080872,0.09760434925556183,18027,14468,10643,397145
delayed_reward,low_ltw_pruning,32,20,256,43,75,19.0,21.0,19.0,0.12060000002384186,0.12060000002384186,80.19869995117188,0.31327617168426514,0.23691157103005345,64.69779968261719,0.8060099482536316,0.09702926874160767,17812,14729,10779,399452
delayed_reward,low_ltw_pruning,32,20,256,43,76,19.0,21.0,19.0,-0.10419999808073044,-0.10419999808073044,80.6614990234375,0.31508398056030273,0.2355522799604709,65.14730072021484,0.8069987297058105,0.0960671529173851,18084,14729,10832,401630
delayed_reward,low_ltw_pruning,32,20,256,43,77,17.0,21.0,17.0,0.10439999401569366,0.10439999401569366,80.99779510498047,0.31639763712882996,0.20988225639928176,65.45479583740234,0.8074003458023071,0.09588278830051422,17918,14744,10793,403402
delayed_reward,low_ltw_pruning,32,20,256,43,78,17.0,21.0,17.0,-0.10379999876022339,-0.10379999876022339,81.32339477539062,0.31766951084136963,0.20904193740254914,65.73670196533203,0.8076847791671753,0.0955379456281662,17601,14571,10651,405102
delayed_reward,low_ltw_pruning,32,20,256,43,79,17.0,21.0,17.0,-0.6233999729156494,-0.6233999729156494,81.76909637451172,0.3194105327129364,0.20790250539321206,66.18159484863281,0.8086778521537781,0.09484805911779404,17732,14759,10799,407359
delayed_reward,low_ltw_pruning,32,20,256,43,80,20.0,21.0,20.0,-0.24979999661445618,-0.24979999661445618,82.10710144042969,0.32073086500167847,0.24358428989860753,66.46900177001953,0.8088467121124268,0.09438224136829376,17638,14639,10663,409036
delayed_reward,low_ltw_pruning,32,20,256,43,81,18.0,21.0,18.0,-0.14169999957084656,-0.14169999957084656,82.31060028076172,0.32152578234672546,0.21868386257179442,66.63600158691406,0.8089589476585388,0.09422317892313004,17633,14721,10842,410097
delayed_reward,low_ltw_pruning,32,20,256,43,82,15.0,21.0,15.0,-0.2645999789237976,-0.2645999789237976,82.6469955444336,0.3228398263454437,0.1814948008840265,66.9552001953125,0.8095438480377197,0.09334348142147064,17582,14700,10638,411794
delayed_reward,low_ltw_pruning,32,20,256,43,83,19.0,21.0,19.0,0.06780000030994415,0.06780000030994415,82.77549743652344,0.3233417868614197,0.229536524556318,67.04840087890625,0.8093751072883606,0.09280648082494736,17726,14813,10792,412421
delayed_reward,low_ltw_pruning,32,20,256,43,84,16.0,21.0,16.0,-0.37279999256134033,-0.37279999256134033,82.9678955078125,0.3240933418273926,0.1928456772595057,67.216796875,0.8095765709877014,0.09225571900606155,17820,14889,10823,413374
delayed_reward,low_ltw_pruning,32,20,256,43,85,18.0,21.0,18.0,-0.8586999773979187,-0.8586999773979187,83.33059692382812,0.3255101442337036,0.21600709300634993,67.50630187988281,0.8095261454582214,0.09203395992517471,17593,14847,10788,415280
delayed_reward,low_ltw_pruning,32,20,256,43,86,16.0,21.0,16.0,0.24459999799728394,0.24459999799728394,83.41600036621094,0.3258437514305115,0.19180972391096648,67.59239959716797,0.809751570224762,0.0919240191578865,17567,14767,10666,415680
delayed_reward,low_ltw_pruning,32,20,256,43,87,16.0,21.0,16.0,-0.23089998960494995,-0.23089998960494995,83.63409423828125,0.32669568061828613,0.1913095388396809,67.82360076904297,0.8104132413864136,0.09124302864074707,17865,14892,10813,416684
delayed_reward,low_ltw_pruning,32,20,256,43,88,17.0,21.0,17.0,-0.3009999990463257,-0.3009999990463257,83.79290008544922,0.327316015958786,0.2028811508214176,67.95189666748047,0.8103575110435486,0.09089391678571701,17454,14923,10830,417699
delayed_reward,low_ltw_pruning,32,20,256,43,89,17.0,21.0,17.0,-0.23119999468326569,-0.23119999468326569,84.0929946899414,0.3284882605075836,0.202157148317533,68.23410034179688,0.8108444809913635,0.09004149585962296,17415,15015,10922,419265
delayed_reward,low_ltw_pruning,32,20,256,43,90,24.0,24.0,24.0,0.05869999900460243,0.05869999900460243,84.19879913330078,0.3289015591144562,0.2850396947111322,68.28459930419922,0.8104789853096008,0.09008265286684036,17506,15104,10936,419793
delayed_reward,low_ltw_pruning,32,20,256,43,91,18.0,24.0,18.0,-0.19629999995231628,-0.19629999995231628,84.51490020751953,0.33013632893562317,0.21298019586844982,68.59749603271484,0.8111861348152161,0.08978596329689026,17545,14964,10968,421284
delayed_reward,low_ltw_pruning,32,20,256,43,92,19.0,24.0,19.0,-0.044499997049570084,-0.044499997049570084,84.8512954711914,0.33145037293434143,0.22392115399641546,68.88019561767578,0.8113352060317993,0.08935709297657013,17664,15185,11036,423017
delayed_reward,low_ltw_pruning,32,20,256,43,93,17.0,24.0,17.0,-0.17710000276565552,-0.17710000276565552,85.07830047607422,0.3323371112346649,0.19981593314479468,69.13809967041016,0.8122377395629883,0.08865842968225479,17502,14969,10739,424125
delayed_reward,low_ltw_pruning,32,20,256,43,94,16.0,24.0,16.0,-0.29679998755455017,-0.29679998755455017,85.24559783935547,0.3329906165599823,0.18769297659395678,69.28240203857422,0.812341570854187,0.08859692513942719,17706,15250,10968,425000
delayed_reward,low_ltw_pruning,32,20,256,43,95,19.0,24.0,19.0,-0.6406999826431274,-0.6406999826431274,85.5552978515625,0.334200382232666,0.2220785910063079,69.5521011352539,0.8125765919685364,0.0880051776766777,17468,15081,10921,426583
delayed_reward,low_ltw_pruning,32,20,256,43,96,19.0,24.0,19.0,0.19499999284744263,0.19499999284744263,85.80929565429688,0.33519256114959717,0.22142123245651626,69.85369873046875,0.813645601272583,0.08773571252822876,17168,15065,10866,427995
delayed_reward,low_ltw_pruning,32,20,256,43,97,17.0,24.0,17.0,-0.2467999905347824,-0.2467999905347824,86.01469421386719,0.3359948992729187,0.19764064913991497,69.98699951171875,0.8132420778274536,0.08740363270044327,17120,14925,10810,428976
delayed_reward,low_ltw_pruning,32,20,256,43,98,17.0,24.0,17.0,-0.3658999800682068,-0.3658999800682068,86.27639770507812,0.3370171785354614,0.19704114279448412,70.21509552001953,0.8134970664978027,0.08710294216871262,17293,15059,10994,430265
delayed_reward,low_ltw_pruning,32,20,256,43,99,15.0,24.0,15.0,-0.202799990773201,-0.202799990773201,86.4822006225586,0.3378210961818695,0.17344609517356915,70.39759826660156,0.8136935234069824,0.08654898405075073,17274,15126,10854,431337
delayed_reward,low_ltw_pruning,32,20,256,43,100,17.0,24.0,17.0,-0.21649999916553497,-0.21649999916553497,86.79359436035156,0.3390374779701233,0.19586698909390737,70.65709686279297,0.8137844800949097,0.08668646961450577,17055,15273,10922,433077
delayed_reward,low_ltw_pruning,32,20,256,43,101,20.0,24.0,20.0,0.47450000047683716,0.47450000047683716,86.98500061035156,0.3397851586341858,0.2299246980475381,70.8501968383789,0.8141700625419617,0.08644257485866547,17200,14934,10738,433792
delayed_reward,low_ltw_pruning,32,20,256,43,102,16.0,24.0,16.0,-0.20089998841285706,-0.20089998841285706,87.10820007324219,0.3402664065361023,0.18367960750591683,70.89959716796875,0.8135660886764526,0.08659018576145172,17343,15381,11057,434560
delayed_reward,low_ltw_pruning,32,20,256,43,103,19.0,24.0,19.0,-0.40789997577667236,-0.40789997577667236,87.3157958984375,0.3410773277282715,0.2176009484251864,71.11329650878906,0.8140808939933777,0.08590381592512131,17008,15098,10848,435624
delayed_reward,low_ltw_pruning,32,20,256,43,104,18.0,24.0,18.0,-0.022199999541044235,-0.022199999541044235,87.49710083007812,0.3417855501174927,0.20572110194778356,71.341796875,0.8149945139884949,0.08540834486484528,16886,15305,10986,436695
delayed_reward,low_ltw_pruning,32,20,256,43,105,15.0,24.0,15.0,-0.05739999935030937,-0.05739999935030937,87.72840118408203,0.34268906712532043,0.17098225657304797,71.62580108642578,0.8160864114761353,0.08461872488260269,16873,15171,10900,437791
delayed_reward,low_ltw_pruning,32,20,256,43,106,16.0,24.0,16.0,-0.29999998211860657,-0.29999998211860657,87.94059753417969,0.3435179591178894,0.18194099708932854,71.83670043945312,0.8164677023887634,0.0844242200255394,17192,15306,10958,438760
delayed_reward,low_ltw_pruning,32,20,256,43,107,17.0,24.0,17.0,-0.2694000005722046,-0.2694000005722046,88.13409423828125,0.34427380561828613,0.1928878959604263,72.03559875488281,0.8169307708740234,0.08383314311504364,16872,15011,10832,439740
delayed_reward,low_ltw_pruning,32,20,256,43,108,19.0,24.0,19.0,-0.21559999883174896,-0.21559999883174896,88.24849700927734,0.3447206914424896,0.2153011172303884,72.09859466552734,0.8166136145591736,0.08363752067089081,16972,15191,10885,440352
delayed_reward,low_ltw_pruning,32,20,256,43,109,17.0,24.0,17.0,-0.40539997816085815,-0.40539997816085815,88.34769439697266,0.34510818123817444,0.19242154666327688,72.19779968261719,0.8168073892593384,0.08376006782054901,16990,15027,10771,440757
delayed_reward,low_ltw_pruning,32,20,256,43,110,17.0,24.0,17.0,-0.15809999406337738,-0.15809999406337738,88.7188949584961,0.34655818343162537,0.19161645338293304,72.50080108642578,0.816800057888031,0.08331052958965302,17133,15270,10999,442663
delayed_reward,low_ltw_pruning,32,20,256,43,111,18.0,24.0,18.0,-0.2953999936580658,-0.2953999936580658,88.88999938964844,0.3472265601158142,0.20249747017206263,72.65719604492188,0.8169956803321838,0.08291001617908478,16977,15145,10916,443534
delayed_reward,low_ltw_pruning,32,20,256,43,112,17.0,24.0,17.0,-0.6984999775886536,-0.6984999775886536,89.09600067138672,0.34803125262260437,0.1908054219257405,72.85710144042969,0.8173848390579224,0.0824657678604126,16896,15412,10982,444738
delayed_reward,low_ltw_pruning,32,20,256,43,113,19.0,24.0,19.0,0.09279999881982803,0.09279999881982803,89.3145980834961,0.3488851487636566,0.21273118177431394,72.99909973144531,0.8170095086097717,0.08228173851966858,16797,15441,11049,445895
delayed_reward,low_ltw_pruning,32,20,256,43,114,18.0,24.0,18.0,0.21930000185966492,0.21930000185966492,89.5376968383789,0.3497566282749176,0.20103264474728577,73.16999816894531,0.8169375658035278,0.0822189524769783,17113,15306,10964,446785
delayed_reward,low_ltw_pruning,32,20,256,43,115,19.0,24.0,19.0,-0.04939999803900719,-0.04939999803900719,89.78429412841797,0.3507198989391327,0.2116183034509845,73.42579650878906,0.8176063299179077,0.08199480921030045,16980,15359,10989,448111
delayed_reward,low_ltw_pruning,32,20,256,43,116,17.0,24.0,17.0,-0.3669999837875366,-0.3669999837875366,89.9218978881836,0.35125741362571716,0.18905294927314836,73.56909942626953,0.8180171251296997,0.0815933421254158,16909,15336,11025,448823
delayed_reward,low_ltw_pruning,32,20,256,43,117,20.0,24.0,20.0,-0.1542000025510788,-0.1542000025510788,90.09609985351562,0.3519378900527954,0.2219851917288025,73.70500183105469,0.8179091811180115,0.0814061164855957,16946,15441,11034,449728
delayed_reward,low_ltw_pruning,32,20,256,43,118,15.0,24.0,15.0,-0.3637999892234802,-0.3637999892234802,90.20399475097656,0.3523593544960022,0.16628975292513426,73.83809661865234,0.8184520602226257,0.0812663584947586,16920,15364,10977,450242
delayed_reward,low_ltw_pruning,32,20,256,43,119,18.0,24.0,18.0,-0.37119999527931213,-0.37119999527931213,90.26319885253906,0.3525906205177307,0.19941681913363377,73.90149688720703,0.8185619711875916,0.08112379908561707,16927,15483,11020,450594
