world,group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
simple,gentle_ltw_scheduled,32,20,256,42,10,11.0,12.0,11.0,-0.374099999666214,-0.374099999666214,19.99329948425293,0.078098826110363,0.5501843259369866,10.407699584960938,0.49562498927116394,0.44664373993873596,11857,0,0,94038
simple,gentle_ltw_scheduled,32,20,256,42,11,9.0,12.0,9.0,-0.7768999934196472,-0.7768999934196472,21.125900268554688,0.08252304792404175,0.42601734769127203,11.391499519348145,0.5158329606056213,0.4242804944515228,11959,0,0,99650
simple,gentle_ltw_scheduled,32,20,256,42,12,10.0,12.0,10.0,-0.3790999948978424,-0.3790999948978424,22.241100311279297,0.08687929809093475,0.449618043174268,12.356399536132812,0.5340536832809448,0.40422651171684265,11697,0,0,105357
simple,gentle_ltw_scheduled,32,20,256,42,13,12.0,12.0,12.0,-0.34860000014305115,-0.34860000014305115,23.418699264526367,0.09147929400205612,0.5124110380535558,13.35219955444336,0.5504000782966614,0.3846888542175293,11665,0,0,111261
simple,gentle_ltw_scheduled,32,20,256,42,14,11.0,12.0,11.0,-0.5119999647140503,-0.5119999647140503,24.50149917602539,0.09570898115634918,0.44895212007122615,14.276599884033203,0.5649010539054871,0.3683023452758789,11701,0,0,116657
simple,gentle_ltw_scheduled,32,20,256,42,15,13.0,13.0,13.0,0.16449999809265137,0.16449999809265137,25.703699111938477,0.10040507465600967,0.5057637791115424,15.308699607849121,0.5791356563568115,0.3522016406059265,11435,0,0,122801
simple,gentle_ltw_scheduled,32,20,256,42,16,10.0,13.0,10.0,-0.44099998474121094,-0.44099998474121094,26.842100143432617,0.10485195368528366,0.372549090665943,16.297100067138672,0.5919488072395325,0.3374057412147522,11297,0,0,128562
simple,gentle_ltw_scheduled,32,20,256,42,17,11.0,13.0,11.0,-0.3292999863624573,-0.3292999863624573,27.9070987701416,0.10901210457086563,0.394164943142321,17.220399856567383,0.6030353903770447,0.3249073624610901,11549,0,0,133761
simple,gentle_ltw_scheduled,32,20,256,42,18,12.0,13.0,12.0,-0.6857999563217163,-0.6857999563217163,29.084199905395508,0.1136101558804512,0.4125951560996471,18.231599807739258,0.614181637763977,0.3119250237941742,11370,0,0,139736
simple,gentle_ltw_scheduled,32,20,256,42,19,11.0,13.0,11.0,-0.5985000133514404,-0.5985000133514404,30.130098342895508,0.11769569665193558,0.3650834416407981,19.130599975585938,0.6223992109298706,0.3029625415802002,11165,0,0,145068
simple,gentle_ltw_scheduled,32,20,256,42,20,12.0,13.0,12.0,-0.9960999488830566,-0.9960999488830566,31.283199310302734,0.12219999730587006,0.38359247981544997,20.121599197387695,0.6314769983291626,0.29210418462753296,11144,0,0,150844
simple,gentle_ltw_scheduled,32,20,256,42,21,12.0,13.0,12.0,-0.40529999136924744,-0.40529999136924744,32.53949737548828,0.1271074116230011,0.3687825863296676,21.24049949645996,0.6415321230888367,0.2817343771457672,11341,0,0,157027
simple,gentle_ltw_scheduled,32,20,256,42,22,14.0,14.0,14.0,0.4715999960899353,0.4715999960899353,33.721099853515625,0.1317230463027954,0.41517032542876614,22.237699508666992,0.6487643718719482,0.27257436513900757,11148,1,1,163032
simple,gentle_ltw_scheduled,32,20,256,42,23,13.0,14.0,13.0,0.17000000178813934,0.17000000178813934,34.85559844970703,0.1361546814441681,0.37296734465074916,23.239398956298828,0.6569728851318359,0.26370730996131897,11130,0,0,168713
simple,gentle_ltw_scheduled,32,20,256,42,24,15.0,15.0,15.0,-1.2889000177383423,-1.2889000177383423,35.981597900390625,0.14055311679840088,0.416879762858924,24.232099533081055,0.6642566919326782,0.2557727098464966,10962,0,0,174427
simple,gentle_ltw_scheduled,32,20,256,42,25,15.0,15.0,15.0,-0.3098999857902527,-0.3098999857902527,37.08760070800781,0.14487344026565552,0.40444784007721635,25.18589973449707,0.670341432094574,0.24895033240318298,11050,0,0,179913
simple,gentle_ltw_scheduled,32,20,256,42,26,15.0,15.0,15.0,-0.7863999605178833,-0.7863999605178833,38.28239822387695,0.14954061806201935,0.39182498213093697,26.2195987701416,0.6763980388641357,0.2421356439590454,10903,1,0,185961
simple,gentle_ltw_scheduled,32,20,256,42,27,14.0,15.0,14.0,-0.8773999810218811,-0.8773999810218811,39.29209899902344,0.1534847617149353,0.3563057295653244,27.085298538208008,0.6812246441841125,0.23659266531467438,11009,4,3,190958
simple,gentle_ltw_scheduled,32,20,256,42,28,14.0,15.0,14.0,-0.04609999805688858,-0.04609999805688858,40.41919708251953,0.15788748860359192,0.34637006696144174,28.040998458862305,0.6859807968139648,0.23058028519153595,10817,9,8,196692
simple,gentle_ltw_scheduled,32,20,256,42,29,14.0,15.0,14.0,-0.48659998178482056,-0.48659998178482056,41.61859893798828,0.16257265210151672,0.3363880658467144,29.053598403930664,0.6907333731651306,0.22498558461666107,10776,18,13,202714
simple,gentle_ltw_scheduled,32,20,256,42,30,18.0,18.0,18.0,-1.0499999523162842,-1.0499999523162842,42.60099792480469,0.1664101481437683,0.42252531341570737,29.888599395751953,0.6944680213928223,0.22044013440608978,10582,24,13,207726
simple,gentle_ltw_scheduled,32,20,256,42,31,15.0,18.0,15.0,-0.6473000049591064,-0.6473000049591064,43.7947998046875,0.17107343673706055,0.3425064178143475,30.922199249267578,0.6993718147277832,0.2149149775505066,10759,39,25,213614
simple,gentle_ltw_scheduled,32,20,256,42,32,14.0,18.0,14.0,-0.2581000030040741,-0.2581000030040741,44.86549758911133,0.17525584995746613,0.31204379205186267,31.85649871826172,0.7037774920463562,0.21015384793281555,10559,56,36,219076
