group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
low_ltw_pruning,16,4,128,42,22,18.0,18.0,18.0,-0.034699998795986176,-0.034699998795986176,26.07040023803711,0.20367500185966492,0.6904381918056527,8.53179931640625,0.32207295298576355,0.38391995429992676,10318,4596,3360,127491
low_ltw_pruning,16,4,128,42,23,18.0,18.0,18.0,0.34939998388290405,0.34939998388290405,26.688899993896484,0.20850703120231628,0.6744376877322198,8.81619930267334,0.32534852623939514,0.3780350387096405,10429,4764,3533,130612
low_ltw_pruning,16,4,128,42,24,17.0,18.0,17.0,0.2337999939918518,0.2337999939918518,27.232099533081055,0.21275077760219574,0.6242632882326503,9.089200019836426,0.3290714621543884,0.36979007720947266,10283,4808,3470,133423
low_ltw_pruning,16,4,128,42,25,20.0,20.0,20.0,-0.5740999579429626,-0.5740999579429626,27.665599822998047,0.21613749861717224,0.722919442483017,9.291299819946289,0.33132728934288025,0.36473894119262695,10140,4954,3613,135735
low_ltw_pruning,16,4,128,42,26,19.0,20.0,19.0,0.3276999890804291,0.3276999890804291,28.183300018310547,0.22018203139305115,0.6741581002812231,9.554200172424316,0.33457913994789124,0.3592243194580078,10243,5058,3716,138324
low_ltw_pruning,16,4,128,42,27,18.0,20.0,18.0,0.1485999971628189,0.1485999971628189,28.713899612426758,0.22432734072208405,0.626874100799948,9.798399925231934,0.33702352643013,0.35473188757896423,10160,5203,3780,141091
low_ltw_pruning,16,4,128,42,28,21.0,21.0,21.0,0.8476999998092651,0.8476999998092651,29.248899459838867,0.22850702702999115,0.7179757320043689,10.045700073242188,0.3391478359699249,0.3502487540245056,10199,5276,3857,143783
low_ltw_pruning,16,4,128,42,29,17.0,21.0,17.0,0.6410999894142151,0.6410999894142151,29.581499099731445,0.23110546171665192,0.5746835190024002,10.224499702453613,0.3414318263530731,0.3473418951034546,9822,5427,4019,145710
low_ltw_pruning,16,4,128,42,30,18.0,21.0,18.0,-0.49239999055862427,-0.49239999055862427,30.025400161743164,0.23457343876361847,0.5994924265134253,10.461299896240234,0.34440702199935913,0.34261804819107056,9997,5387,3939,147822
low_ltw_pruning,16,4,128,42,31,16.0,21.0,16.0,-0.23589999973773956,-0.23589999973773956,30.437999725341797,0.2377968728542328,0.5256587208218831,10.629300117492676,0.34550967812538147,0.33850908279418945,9750,5652,4195,150141
low_ltw_pruning,16,4,128,42,32,19.0,21.0,19.0,-0.02149999886751175,-0.02149999886751175,30.867198944091797,0.24114999175071716,0.6155401413135588,10.797800064086914,0.3462497591972351,0.33472827076911926,9866,5594,4071,152200
low_ltw_pruning,16,4,128,42,33,19.0,21.0,19.0,-0.39479997754096985,-0.39479997754096985,31.273298263549805,0.24432264268398285,0.6075470466812005,10.997300148010254,0.3481309413909912,0.33019712567329407,9696,5821,4270,154429
low_ltw_pruning,16,4,128,42,34,18.0,21.0,18.0,0.44689998030662537,0.44689998030662537,31.544099807739258,0.24643827974796295,0.5706296933407417,11.126599311828613,0.3493214249610901,0.3276287019252777,9680,5709,4215,155735
low_ltw_pruning,16,4,128,42,35,19.0,21.0,19.0,-0.3700999915599823,-0.3700999915599823,32.01599884033203,0.250124990940094,0.5934532948590947,11.373299598693848,0.3521426320075989,0.32253962755203247,9935,5787,4261,158006
low_ltw_pruning,16,4,128,42,36,18.0,21.0,18.0,0.5221999883651733,0.5221999883651733,32.37730026245117,0.2529476583003998,0.5559450557672063,11.568099975585938,0.35432225465774536,0.3190523386001587,9546,5885,4324,160056
low_ltw_pruning,16,4,128,42,37,19.0,21.0,19.0,0.13619999587535858,0.13619999587535858,32.80189895629883,0.2562648355960846,0.5792347578813422,11.71299934387207,0.3545035123825073,0.31629204750061035,9804,5925,4290,162070
low_ltw_pruning,16,4,128,42,38,19.0,21.0,19.0,-0.4797999858856201,-0.4797999858856201,33.19609832763672,0.25934451818466187,0.5723564200971759,11.916500091552734,0.3564845621585846,0.31365013122558594,9672,5939,4364,164114
low_ltw_pruning,16,4,128,42,39,18.0,21.0,18.0,0.06650000065565109,0.06650000065565109,33.47549819946289,0.26152732968330383,0.537706709926988,12.053899765014648,0.35759520530700684,0.3111988306045532,9530,6029,4436,165627
low_ltw_pruning,16,4,128,42,40,15.0,21.0,15.0,-0.5546999573707581,-0.5546999573707581,33.79309844970703,0.2640085816383362,0.44387761667737935,12.235799789428711,0.35963988304138184,0.30848169326782227,9378,6033,4399,167293
low_ltw_pruning,16,4,128,42,41,18.0,21.0,18.0,0.5084999799728394,0.5084999799728394,34.13059997558594,0.26664531230926514,0.5273859824578424,12.389899253845215,0.36072129011154175,0.30563119053840637,9606,6098,4521,168899
low_ltw_pruning,16,4,128,42,42,17.0,21.0,17.0,-0.6452999711036682,-0.6452999711036682,34.490299224853516,0.2694554626941681,0.49289221555230506,12.593899726867676,0.3631032407283783,0.3015464246273041,9582,6223,4579,170772
low_ltw_pruning,16,4,128,42,43,17.0,21.0,17.0,-0.18599998950958252,-0.18599998950958252,34.73929977416992,0.2714007794857025,0.48935931669642313,12.68970012664795,0.3634910583496094,0.2990347445011139,9458,6317,4644,172126
low_ltw_pruning,16,4,128,42,44,19.0,21.0,19.0,0.32199999690055847,0.32199999690055847,35.040000915527344,0.2737500071525574,0.5422374287547604,12.862499237060547,0.3654232919216156,0.29720261693000793,9383,6269,4595,173643
low_ltw_pruning,16,4,128,42,45,18.0,21.0,18.0,-0.05379999801516533,-0.05379999801516533,35.42129898071289,0.27672889828681946,0.5081688283030249,13.036399841308594,0.36633333563804626,0.2938126027584076,9505,6508,4791,175608
low_ltw_pruning,16,4,128,42,46,18.0,21.0,18.0,0.4684000015258789,0.4684000015258789,35.65530014038086,0.27855703234672546,0.5048337814891756,13.138299942016602,0.36677417159080505,0.29248952865600586,9512,6603,4799,176822
low_ltw_pruning,16,4,128,42,47,18.0,21.0,18.0,0.2523999810218811,0.2523999810218811,35.96979904174805,0.2810140550136566,0.5004198099385668,13.323999404907227,0.36882278323173523,0.29044246673583984,9367,6507,4741,178419
low_ltw_pruning,16,4,128,42,48,19.0,21.0,19.0,0.4535999894142151,0.4535999894142151,36.25619888305664,0.28325155377388,0.5240483168487676,13.443399429321289,0.36921435594558716,0.2900846302509308,9226,6402,4716,179869
low_ltw_pruning,16,4,128,42,49,18.0,21.0,18.0,-0.4087999761104584,-0.4087999761104584,36.48509979248047,0.28503984212875366,0.4933520835184827,13.617499351501465,0.3718484938144684,0.2874181270599365,9229,6408,4713,181015
low_ltw_pruning,16,4,128,42,50,16.0,21.0,16.0,-0.04910000041127205,-0.04910000041127205,36.81119918823242,0.2875874936580658,0.434650333399483,13.781399726867676,0.3731897175312042,0.28425148129463196,9518,6444,4710,182519
low_ltw_pruning,16,4,128,42,51,16.0,21.0,16.0,0.1573999971151352,0.1573999971151352,37.08749771118164,0.28974607586860657,0.4314122275004847,13.89330005645752,0.3734755516052246,0.2822422683238983,9378,6493,4809,183995
low_ltw_pruning,16,4,128,42,52,21.0,21.0,21.0,0.13189999759197235,0.13189999759197235,37.37220001220703,0.29197031259536743,0.5619150061580717,14.003199577331543,0.37361541390419006,0.27989986538887024,9269,6671,4908,185562
low_ltw_pruning,16,4,128,42,53,20.0,21.0,20.0,0.2782000005245209,0.2782000005245209,37.49769973754883,0.2929507791996002,0.5333660501839458,14.0447998046875,0.3736049234867096,0.27898266911506653,9078,6753,4928,186326
low_ltw_pruning,16,4,128,42,54,19.0,21.0,19.0,-0.1256999969482422,-0.1256999969482422,37.752498626708984,0.29494139552116394,0.5032779469213187,14.210700035095215,0.3753386437892914,0.2763548493385315,9143,6776,4917,187579
low_ltw_pruning,16,4,128,42,55,18.0,21.0,18.0,-0.5616999864578247,-0.5616999864578247,38.00659942626953,0.2969265580177307,0.47360196049422665,14.336699485778809,0.37614205479621887,0.2754838168621063,9060,6828,4980,188917
low_ltw_pruning,16,4,128,42,56,19.0,21.0,19.0,-0.13570000231266022,-0.13570000231266022,38.20140075683594,0.29844844341278076,0.49736396110030207,14.485599517822266,0.3780960142612457,0.27388110756874084,9036,6732,4859,189855
low_ltw_pruning,16,4,128,42,57,20.0,21.0,20.0,0.07259999960660934,0.07259999960660934,38.40869903564453,0.3000679612159729,0.520715371833848,14.526399612426758,0.377128005027771,0.27373698353767395,9048,6753,4888,190896
low_ltw_pruning,16,4,128,42,58,18.0,21.0,18.0,0.03799999877810478,0.03799999877810478,38.58649826049805,0.301457017660141,0.4664844132391004,14.582599639892578,0.3767782747745514,0.2734778821468353,9427,6882,5027,191660
low_ltw_pruning,16,4,128,42,59,23.0,23.0,23.0,0.18320000171661377,0.18320000171661377,38.74810028076172,0.3027195334434509,0.5935774872405657,14.657099723815918,0.37715843319892883,0.2715623676776886,9037,6932,5018,192688
