group,neuron_count,hidden_neurons,max_edges,seeds,final_mean_best_fitness,final_std_best_fitness,final_mean_selection_best_fitness,final_mean_active_synapses,final_active_edge_utilization,final_fitness_per_active_synapse,final_mean_hidden_edge_fraction,final_mean_direct_sensor_motor_fraction,threshold_success_rate,mean_generation_to_threshold
gentle_ltw_scheduled,16,4,128,3,24.333333333333332,1.1547005383792515,20.0,59.13073221842448,0.4619588454564412,0.33836308395803805,0.4284473458925883,0.18274815380573273,0.6666666666666666,95.0
gentle_ltw_scheduled,32,20,256,3,23.666666666666668,0.5773502691896258,18.0,77.36069742838542,0.30219022432963055,0.23271117727095444,0.8209916551907858,0.08474079519510269,0.0,
gentle_ltw_scheduled,64,52,512,3,24.0,1.0,18.0,131.01449584960938,0.2558876872062683,0.13738566184225046,0.921814759572347,0.054002854973077774,0.3333333333333333,188.0
low_ltw_pruning,16,4,128,3,24.333333333333332,1.1547005383792515,20.0,49.54453150431315,0.3870666523774465,0.40383268262522964,0.422094206015269,0.186846857269605,0.6666666666666666,105.0
low_ltw_pruning,32,20,256,3,26.0,1.0,18.666666666666668,97.52236429850261,0.3809467355410258,0.1912843665120847,0.8412331144014994,0.06142917896310488,1.0,123.33333333333333
low_ltw_pruning,64,52,512,3,23.0,0.0,19.333333333333332,193.4234619140625,0.3777801990509033,0.09993429269793119,0.9526819785435995,0.022677563751737278,0.0,
scheduled_sprouting,16,4,128,3,24.666666666666668,0.5773502691896258,17.333333333333332,81.83656565348308,0.6393481691678365,0.21179543291056935,0.43326274553934735,0.16367970407009125,0.6666666666666666,130.5
scheduled_sprouting,32,20,256,3,24.666666666666668,1.5275252316519468,18.333333333333332,111.80899556477864,0.43675388892491657,0.16400591027621017,0.8460626403490702,0.05808738494912783,0.6666666666666666,173.0
scheduled_sprouting,64,52,512,3,23.666666666666668,1.1547005383792515,18.666666666666668,134.95709737141928,0.2635880808035533,0.13832641024821715,0.9452495177586874,0.028598281865318615,0.3333333333333333,164.0
