group,neuron_count,hidden_neurons,max_edges,seeds,final_mean_best_fitness,final_std_best_fitness,final_mean_selection_best_fitness,final_mean_active_synapses,final_active_edge_utilization,final_fitness_per_active_synapse,final_mean_hidden_edge_fraction,final_mean_direct_sensor_motor_fraction,threshold_success_rate,mean_generation_to_threshold
gentle_ltw_scheduled,32,20,256,10,24.7,0.8232726023485646,18.6,80.53498764038086,0.31458979547023774,0.23079926879373697,0.8570908308029175,0.04353016689419746,0.5,245.0
low_ltw_pruning,32,20,256,10,26.4,2.2211108331943574,17.9,103.25120620727539,0.4033250242471695,0.17335035493045714,0.8607089757919312,0.038672486692667006,0.8,125.375
